"","mz1","rt1","Intensity","mz2","rt2","Metabolite","Accession","Theoretical_mz","Adduct","Charge","Annotation","Score","delmz_ppm","Grades"
"66121",173.09216,10.3083333333333,1483078.375,173.093613678,10.57327576,"D-Mannosamine_RT2","NISTNO:1169838",163.0600653,"[M+H-NH3]+",1,"13C_10",0.119371198003841,8.3982890963408,"D"
"7010",173.09216,10.3083333333333,1483078.375,173.093613678,10.57327576,"1,6-Anhydro-.beta.-D-glucose_RT2","NISTNO:1022379",163.0600653,"[M+H]+",1,"13C_10",0.119371198003841,8.3982890963408,"D"
"742",173.09216,10.3083333333333,1483078.375,173.093613678,10.57327576,"3-Hydroxy-3-methylglutaric acid_RT2","NISTNO:1052170",163.0600653,"[M+H]+",1,"13C_10",0.119371198003841,8.3982890963408,"D"
"7810",173.09216,10.3083333333333,1483078.375,173.093613678,10.57327576,"myo-Inositol, 1,2-anhydro-_RT2","NISTNO:1427036",163.0600653,"[M+H]+",1,"13C_10",0.119371198003841,8.3982890963408,"D"
"8212",173.09216,10.3083333333333,1483078.375,173.093613678,10.57327576,"Dimethyl (R)-(+)-malate_RT2","NISTNO:1471785",163.0600653,"[M+H]+",1,"13C_10",0.119371198003841,8.3982890963408,"D"
"10182",175.0874481,9.23176666666667,93298.17969,175.088115578,10.03919779,"L-Tyrosine_RT2","NISTNO:1187819",165.0545672,"[M+H-NH3]+",1,"13C_10",0.107095805237037,3.81225500324893,"D"
"6732",190.1187897,11.15025,397156,190.120171978,10.60337524,"Galactosamine_RT4","NISTNO:1169829",180.0866236,"[M+H]+",1,"13C_10",0.0902261284855806,7.2706017231401,"D"
"680",190.1187897,11.15025,397156,190.120171978,10.60337524,"D-Glucosamine_RT4","NISTNO:1056901",180.0866236,"[M+H]+",1,"13C_10",0.0902261284855806,7.2706017231401,"D"
"69711",190.1187897,11.15025,397156,190.120171978,10.60337524,"1,6-Anhydro-.beta.-D-glucose_RT5","NISTNO:1032003",180.0866236,"[M+NH4]+",1,"13C_10",0.0902261284855806,7.2706017231401,"D"
"10583",175.0874481,9.23176666666667,93298.17969,175.088177478,10.04641012,"p-Coumaric acid_RT2","NISTNO:1351135",165.0546291,"[M+H]+",1,"13C_10",0.0850233675115024,4.16579262495301,"D"
"10172",175.0874481,9.23176666666667,93298.17969,175.088144178,10.06603902,"L-Tyrosine_RT2","NISTNO:1187820",165.0545958,"[M+H-NH3]+",1,"13C_10",0.0758439157007849,3.97560194952812,"D"
"11081",156.1133209,11.6604666666667,45739.51172,156.114686778,11.33514201,"1-Deoxynojirimycin_RT3","NISTNO:1069338",146.0811384,"[M+H-H2O]+",1,"13C_10",0.0665473545185884,8.74927259331289,"D"
"1111",156.1133209,11.6604666666667,45739.51172,156.114686778,11.33514201,"Deoxygalactonojirimycin_RT3","NISTNO:1069422",146.0811384,"[M+H-H2O]+",1,"13C_10",0.0665473545185884,8.74927259331289,"D"
"11361",156.1133209,11.6604666666667,45739.51172,156.114686778,11.33514201,"DL-5-Hydroxylysine_RT3","NISTNO:1030907",146.0811384,"[M+H-NH3]+",1,"13C_10",0.0665473545185884,8.74927259331289,"D"
"11542",156.1133209,11.6604666666667,45739.51172,156.114686778,11.33514201,"N-Isobutyrylglycine_RT4","NISTNO:1256674",146.0811384,"[M+H]+",1,"13C_10",0.0665473545185884,8.74927259331289,"D"
"94911",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"p-Hydroxyphenyllactic acid","NISTNO:1166210",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9581",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"3,4-Dihydroxyhydrocinnamic acid","NISTNO:1021097",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9671",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"Methyl vanillate","NISTNO:1068603",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9761",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"Syringaldehyde","NISTNO:1125409",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9854",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"Gallacetophenone-4'-methyl ether","NISTNO:1558876",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9941",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"Methyl 2-hydroxy-4-methoxybenzoate","NISTNO:1074083",165.0546347,"[M+H-H2O]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10212",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"L-Tyrosine_RT2","NISTNO:1005029",165.0546347,"[M+H-NH3]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"103011",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"DL-o-Tyrosine_RT2","NISTNO:1257010",165.0546347,"[M+H-NH3]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10363",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"Adrenalone_RT2","NISTNO:1119068",165.0546347,"[M+H-NH3]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10424",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"7-Hydroxychromanone_RT2","NISTNO:1125091",165.0546347,"[M+H]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10513",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"trans-2-Hydroxycinnamic acid_RT2","NISTNO:1073647",165.0546347,"[M+H]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10592",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"p-Coumaric acid_RT2","NISTNO:1073621",165.0546347,"[M+H]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"10632",175.0874481,9.23176666666667,93298.17969,175.088183078,10.07748617,"3-Coumaric acid_RT2","NISTNO:1053816",165.0546347,"[M+H]+",1,"13C_10",0.0558311773206026,4.19777664247893,"D"
"9152",303.1772635,11.9283166666667,102758.2734,303.178426178,11.02726746,"Glu-Gln_RT2","NISTNO:1089999",293.1448778,"[M+NH4]+",1,"13C_10",0.0207348667840525,3.83497755270899,"D"
"15331",170.1286774,9.4011,150657.6094,170.1285103158,9.32079366,"Serotonin_RT2","NISTNO:1000904",159.0916071,"[M+H-H2O]+",1,"13C_11",0.873136263268469,0.982104854549219,"A"
"15362",170.1286774,9.4011,150657.6094,170.1285103158,9.32079366,"N-Formylnornicotine_RT2","NISTNO:1526824",159.0916071,"[M+H-H2O]+",1,"13C_11",0.873136263268469,0.982104854549219,"A"
"15801",415.2440287,3.30906666666667,75572.8125,415.2436011158,3.194203949,"N6-2-(4-Aminophenyl)ethyladenosine","NISTNO:1354652",404.2066979,"[M+NH4]+",1,"13C_11",0.845738426728723,1.02971787778775,"A"
"1534",170.1286774,9.4011,150657.6094,170.1284503158,9.314271037,"Serotonin_RT2","NISTNO:1186904",159.0915471,"[M+H-H2O]+",1,"13C_11",0.840765516259368,1.33477908271331,"A"
"15371",170.1286774,9.4011,150657.6094,170.1284503158,9.314271037,"N-Formylnornicotine_RT2","NISTNO:1526827",159.0915471,"[M+H-H2O]+",1,"13C_11",0.840765516259368,1.33477908271331,"A"
"15791",415.2440287,3.30906666666667,75572.8125,415.2434351158,3.229051463,"N6-2-(4-Aminophenyl)ethyladenosine","NISTNO:1354632",404.2065319,"[M+NH4]+",1,"13C_11",0.836181064008432,1.42948280757732,"A"
"15381",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"5-Hydroxytryptophol_RT3","NISTNO:1260441",160.0757093,"[M+H-H2O]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15412",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"Serotonin_RT3","NISTNO:1341623",160.0757093,"[M+H-NH3]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15441",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"N-Formylnornicotine_RT3","NISTNO:1526827",160.0757093,"[M+H-NH3]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15472",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"5-Amino-1-naphthol_RT3","NISTNO:1472300",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15501",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"2-Methylquinolin-8-ol_RT3","NISTNO:1604671",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15531",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"4-Methylquinolin-2-ol_RT3","NISTNO:1604215",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15561",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"2-Amino-1-naphthol_RT3","NISTNO:1472315",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15591",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"4-Amino-1-naphthol_RT3","NISTNO:1472262",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"15611",171.112793,11.5015666666667,133716.8594,171.1126125158,11.68787537,"2-Methylquinolin-4-ol_RT3","NISTNO:1604037",160.0757093,"[M+H]+",1,"13C_11",0.785905917551959,1.05476742467335,"B"
"6366",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"Acetic acid, phenyl ester","NISTNO:1062386",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6452",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"Benzoic acid, 4-methyl-","NISTNO:1005796",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6541",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"2-Anisaldehyde","NISTNO:1456065",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6634",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"3-Anisaldehyde","NISTNO:1456091",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6722",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"Benzoic acid methyl ester","NISTNO:1521021",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6813",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"2-Methylbenzoic acid","NISTNO:1197873",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6903",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"1-(4-Hydroxyphenyl)ethanone","NISTNO:1190579",119.0491373,"[M+H-H2O]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"6992",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"p-Toluamide_RT2","NISTNO:1370011",119.0491373,"[M+H-NH3]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"7081",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"Acetylaniline_RT2","NISTNO:1256423",119.0491373,"[M+H-NH3]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"717",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"N-Methylbenzamide_RT2","NISTNO:1176826",119.0491373,"[M+H-NH3]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"7261",130.0863317,9.99935,1568506.625,130.0860405158,10.0391154,"4'-Aminoacetophenone_RT2","NISTNO:1468825",119.0491373,"[M+H-NH3]+",1,"13C_11",0.772656046811952,2.23839196777529,"B"
"3414",189.1234218,10.6699666666667,4680795,189.1231705158,10.88221232,".alpha.-Methyl-L-tyrosine","NISTNO:1189050",178.0862673,"[M+H-H2O]+",1,"13C_11",0.749596167178231,1.32867837089863,"B"
"4310",189.1234218,10.6699666666667,4680795,189.1231705158,10.88221232,"1,2-Dihydroxynaphthalene_RT2","NISTNO:1472322",178.0862673,"[M+NH4]+",1,"13C_11",0.749596167178231,1.32867837089863,"B"
"52111",189.1234218,10.6699666666667,4680795,189.1231705158,10.88221232,"1,4-Dihydroxynaphthalene_RT2","NISTNO:1472348",178.0862673,"[M+NH4]+",1,"13C_11",0.749596167178231,1.32867837089863,"B"
"63421",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"Acetic acid, phenyl ester","NISTNO:1062394",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6522",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"2-Anisaldehyde","NISTNO:1456087",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6615",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"3-Anisaldehyde","NISTNO:1456125",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6702",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"Benzoic acid methyl ester","NISTNO:1521038",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6791",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"2-Methylbenzoic acid","NISTNO:1197892",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6881",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"1-(4-Hydroxyphenyl)ethanone","NISTNO:1190580",119.0491093,"[M+H-H2O]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6972",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"p-Toluamide_RT2","NISTNO:1370026",119.0491093,"[M+H-NH3]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"7061",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"Acetylaniline_RT2","NISTNO:1256437",119.0491093,"[M+H-NH3]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"715",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"N-Methylbenzamide_RT2","NISTNO:1176839",119.0491093,"[M+H-NH3]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"7246",130.0863317,9.99935,1568506.625,130.0860125158,10.08984985,"4'-Aminoacetophenone_RT2","NISTNO:1468834",119.0491093,"[M+H-NH3]+",1,"13C_11",0.73847867505517,2.45363364320913,"B"
"6301",130.0863317,9.99935,1568506.625,130.0859876158,10.06603902,"Acetic acid, phenyl ester","NISTNO:1062391",119.0490844,"[M+H-H2O]+",1,"13C_11",0.72721793424038,2.64504499038344,"B"
"6484",130.0863317,9.99935,1568506.625,130.0859876158,10.06603902,"2-Anisaldehyde","NISTNO:1456086",119.0490844,"[M+H-H2O]+",1,"13C_11",0.72721793424038,2.64504499038344,"B"
"66641",130.0863317,9.99935,1568506.625,130.0859876158,10.06603902,"Benzoic acid methyl ester","NISTNO:1521034",119.0490844,"[M+H-H2O]+",1,"13C_11",0.72721793424038,2.64504499038344,"B"
"6935",130.0863317,9.99935,1568506.625,130.0859876158,10.06603902,"p-Toluamide_RT2","NISTNO:1370025",119.0490844,"[M+H-NH3]+",1,"13C_11",0.72721793424038,2.64504499038344,"B"
"2813",189.1234218,10.6699666666667,4680795,189.1230995158,10.89533793,".alpha.-Methyl-L-tyrosine","NISTNO:1189033",178.0861963,"[M+H-H2O]+",1,"13C_11",0.717455153896674,1.70409459018825,"B"
"10393",216.1344574,9.00553333333333,444513.75,216.1341063158,9.323220825,"L-Tryptophan","NISTNO:1075925",205.0972031,"[M+H]+",1,"13C_11",0.643192765450319,1.62437865861176,"C"
"10562",216.1344574,9.00553333333333,444513.75,216.1341063158,9.323220825,"2-Hydroxy-6-methylquinoline-3-carbaldehyde","NISTNO:1604545",205.0972031,"[M+NH4]+",1,"13C_11",0.643192765450319,1.62437865861176,"C"
"10371",216.1344574,9.00553333333333,444513.75,216.1340202158,9.317845662,"L-Tryptophan","NISTNO:1188356",205.097117,"[M+H]+",1,"13C_11",0.627906148574901,2.02274179348646,"C"
"103321",216.1344574,9.00553333333333,444513.75,216.1340916158,9.337352498,"rac-.alpha.-Methylkynurenine","NISTNO:1508204",205.0971884,"[M+H-H2O]+",1,"13C_11",0.627513945648233,1.69239187679638,"C"
"10425",216.1344574,9.00553333333333,444513.75,216.1340916158,9.337352498,"L-Tryptophan","NISTNO:1006899",205.0971884,"[M+H]+",1,"13C_11",0.627513945648233,1.69239187679638,"C"
"10491",216.1344574,9.00553333333333,444513.75,216.1340916158,9.337352498,"3-Indoleacrylic acid","NISTNO:1051494",205.0971884,"[M+NH4]+",1,"13C_11",0.627513945648233,1.69239187679638,"C"
"10593",216.1344574,9.00553333333333,444513.75,216.1340916158,9.337352498,"2-Hydroxy-6-methylquinoline-3-carbaldehyde","NISTNO:1604511",205.0971884,"[M+NH4]+",1,"13C_11",0.627513945648233,1.69239187679638,"C"
"10384",216.1344574,9.00553333333333,444513.75,216.1339616158,9.32079366,"L-Tryptophan","NISTNO:1188357",205.0970584,"[M+H]+",1,"13C_11",0.610118687336917,2.29386931611013,"C"
"10462",216.1344574,9.00553333333333,444513.75,216.1339616158,9.32079366,"3-Indoleacrylic acid","NISTNO:1343403",205.0970584,"[M+NH4]+",1,"13C_11",0.610118687336917,2.29386931611013,"C"
"10524",216.1344574,9.00553333333333,444513.75,216.1339616158,9.32079366,"Atrazine desethyl","NISTNO:1006430",205.0970584,"[M+NH4]+",1,"13C_11",0.610118687336917,2.29386931611013,"C"
"14813",171.1127396,11.29235,180633.4063,171.1125382158,10.8839386,"5-Hydroxytryptophol_RT3","NISTNO:1260436",160.075635,"[M+H-H2O]+",1,"13C_11",0.574969377399598,1.17690944843368,"C"
"1484",171.1127396,11.29235,180633.4063,171.1125382158,10.8839386,"Serotonin_RT3","NISTNO:1067788",160.075635,"[M+H-NH3]+",1,"13C_11",0.574969377399598,1.17690944843368,"C"
"1487",171.1127396,11.29235,180633.4063,171.1125382158,10.8839386,"N-Formylnornicotine_RT3","NISTNO:1526837",160.075635,"[M+H-NH3]+",1,"13C_11",0.574969377399598,1.17690944843368,"C"
"14902",171.1127396,11.29235,180633.4063,171.1125382158,10.8839386,"5-Amino-1-naphthol_RT3","NISTNO:1472301",160.075635,"[M+H]+",1,"13C_11",0.574969377399598,1.17690944843368,"C"
"1493",171.1127396,11.29235,180633.4063,171.1125382158,10.8839386,"2-Methylquinolin-8-ol_RT3","NISTNO:1604676",160.075635,"[M+H]+",1,"13C_11",0.574969377399598,1.17690944843368,"C"
"95721",114.0913086,9.78813333333333,732141.0625,114.0911031158,9.391468302,"Phenylacetaldehyde","NISTNO:1192268",103.0541999,"[M+H-H2O]+",1,"13C_11",0.564361418755032,1.80105042645825,"C"
"14821",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"5-Hydroxytryptophol_RT3","NISTNO:1260421",160.07572,"[M+H-H2O]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"1485",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"Serotonin_RT3","NISTNO:1000904",160.07572,"[M+H-NH3]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"14882",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"N-Formylnornicotine_RT3","NISTNO:1526824",160.07572,"[M+H-NH3]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"14912",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"5-Amino-1-naphthol_RT3","NISTNO:1472299",160.07572,"[M+H]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"14972",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"4-Methylquinolin-2-ol_RT3","NISTNO:1604190",160.07572,"[M+H]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"15004",171.1127396,11.29235,180633.4063,171.1126232158,10.82863871,"2-Amino-1-naphthol_RT3","NISTNO:1472314",160.07572,"[M+H]+",1,"13C_11",0.531327033666046,0.680160929398533,"C"
"9531",114.0913086,9.78813333333333,732141.0625,114.0910628158,9.366071574,"Phenylacetaldehyde","NISTNO:1192287",103.0541596,"[M+H-H2O]+",1,"13C_11",0.526138003583887,2.15427628116534,"C"
"11892",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Caffeoyl alcohol","NISTNO:1445458",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"11981",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Apocynin","NISTNO:1051380",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12071",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Tropic acid","NISTNO:1052243",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12162",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Ethylvanillin","NISTNO:1469293",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12252",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Acetoisovanillone","NISTNO:1468756",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12343",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"4-Ethoxybenzoic acid","NISTNO:1471471",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12433",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"DL-3-Phenyllactic acid","NISTNO:1052286",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12521",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"3-Phenoxypropionic acid","NISTNO:1198397",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12611",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Ethyl 3-hydroxybenzoate","NISTNO:1524706",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12702",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Ethyl 4-hydroxybenzoate","NISTNO:1471503",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"1279",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"D-(+)-3-Phenyllactic acid","NISTNO:1054234",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12881",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"4-Methoxyphenylacetic acid","NISTNO:1192293",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"12972",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"Salicylic acid ethyl ester","NISTNO:1523070",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
"13062",160.0969086,9.84073333333333,232837.3906,160.0965631158,9.391468302,"2'-Hydroxy-4'-methoxyacetophenone","NISTNO:1073911",149.0596599,"[M+H-H2O]+",1,"13C_11",0.501595164895221,2.15796921379526,"C"
