Analyte Cluster,Analyte Group,Analyte,Accession,Theoretical m/z,Adduct,Charge,Average m/z,Delta Average m/z ppm,Average RT,Std dev RT,Sample,Library,Record ID,ID Score,Raw Intensity,m/z,Aligned RT,delta m/z AMU,delta m/z ppm,m/z FWHM,RT FWHM,Isotopic Distribution Score,Mass Accuracy Score,MS2 Score,XIC Score,Attributes
,N-Acetylputrescine_RT3,.epsilon.-Caprolactam_RT3,CASNO:105-60-2,131.1178927,[M+NH4]+,1,131.1179,0.18604323,18.054193,0.15103148,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1360881,0.9987906,5.96E+08,131.1178927,18.01445516,3.17E-06,0.024188085,8.54E-04,0.685050964,,0.9987906,,R,
,N-Acetylputrescine_RT3,.epsilon.-Caprolactam_RT3,CASNO:105-60-2,131.1178986,[M+NH4]+,1,131.1179,0.18604323,18.054193,0.15103148,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1360881,0.99654275,5.75E+08,131.1178986,18.01445516,9.07E-06,0.069146434,8.39E-04,0.666931852,,0.9965427,,R,
,Pentaethylene glycol_RT2,Pentaethylene glycol_RT2,CASNO:4792-15-8,256.1749336,[M+NH4]+,1,256.17514,1.28798,4.746943,0.09490994,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1229201,0.89647305,2.08E+06,256.1749336,4.73707784,5.30E-04,2.07053463,0,0,,0.89647305,,R,
,Pentaethylene glycol_RT2,Pentaethylene glycol_RT2,CASNO:4792-15-8,256.175207,[M+NH4]+,1,256.17514,1.28798,4.746943,0.09490994,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1229201,0.94984686,3.83E+06,256.175207,4.657351176,2.57E-04,1.003062537,9.77E-04,0,,0.9498468,,R,
,Pentaethylene glycol_RT2,Pentaethylene glycol_RT2,CASNO:4792-15-8,256.1752615,[M+NH4]+,1,256.17514,1.28798,4.746943,0.09490994,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1330079,0.9493055,1.91E+08,256.1752615,4.846400452,2.02E-04,0.790342663,0.00289917,0.349839687,0.9895801,0.96048284,0.93215483,0.5574419,
,Heptaethylene glycol,Heptaethylene glycol,CASNO:5617-32-3,344.2277008,[M+NH4]+,1,344.2278,0.7550857,4.6268744,0.12970823,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1229783,0.9720165,1.88E+08,344.2277008,4.606185913,1.93E-04,0.559668389,0.004486084,0.511472511,,0.9720166,,R,
,Heptaethylene glycol,Heptaethylene glycol,CASNO:5617-32-3,344.2276366,[M+NH4]+,1,344.2278,0.7550857,4.6268744,0.12970823,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1229783,0.96268845,1.19E+08,344.2276366,4.515008036,2.57E-04,0.746230817,0.001495361,0.49229056,,0.96268845,,R,
,Heptaethylene glycol,Heptaethylene glycol,CASNO:5617-32-3,344.2276605,[M+NH4]+,1,344.2278,0.7550857,4.6268744,0.12970823,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1229814,0.9532531,1.71E+08,344.2276605,4.573265584,2.33E-04,0.676797569,0.003082275,0.551422119,0.89870447,0.9661601,0.96713364,0.18964191,
,Heptaethylene glycol,Heptaethylene glycol,CASNO:5617-32-3,344.2282507,[M+NH4]+,1,344.2278,0.7550857,4.6268744,0.12970823,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1229783,0.94811773,9.83E+06,344.2282507,4.813037618,3.57E-04,1.037646146,1.53E-04,0.099251811,,0.94811773,,R,
,N-Methylformamide,N-Methylformamide,CASNO:123-39-7,77.07096753,[M+NH4]+,1,77.07094,0.271869,24.925652,0.5465894,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1127127,0.98170316,1.74E+09,77.07096753,25.2144694,2.82E-05,0.36593627,2.52E-04,2.234068298,,0.98170316,,R,
,N-Methylformamide,N-Methylformamide,CASNO:123-39-7,77.07092743,[M+NH4]+,1,77.07094,0.271869,24.925652,0.5465894,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1127131,0.9317995,1.73E+09,77.07092743,24.29524129,1.19E-05,0.154367843,2.52E-04,2.305929565,0.81671643,0.9922816,0.9499998,0.3713354,
,N-Methylformamide,N-Methylformamide,CASNO:123-39-7,77.07091657,[M+NH4]+,1,77.07094,0.271869,24.925652,0.5465894,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1127131,0.94953614,2.44E+09,77.07091657,25.26724447,2.28E-05,0.29530289,2.75E-04,3.05994873,0.9124464,0.98523486,0.9499998,0.44175544,
,N-Acetylputrescine_RT2,.epsilon.-Caprolactam_RT2,CASNO:105-60-2,131.1178659,[M+NH4]+,1,131.11786,0.18011832,16.51369,0,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1360879,0.9462654,8.17E+08,131.1178659,16.51369019,2.36E-05,0.180118319,0.001205444,0.537682025,,0.9909941,0.93135595,0.6162468,
,Betaine_RT4,"trans-2,3-Dimethylacrylic acid_RT3",CASNO:80-59-1,118.086221,[M+NH4]+,1,118.08622,0.28817052,25.23842,0,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1052383,0.8530611,3.76E+09,118.086221,25.2384196,3.40E-05,0.288170513,0.001228333,5.227020264,0.7205307,0.9855915,,0.80383414,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.1546262,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1107746,0.97110593,4.36E+08,205.1546262,17.70744019,4.28E-05,0.208478847,0.003479004,0.334758377,0.95263577,0.98957604,,0.80611575,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.154754,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1107746,0.97926176,1.95E+07,205.154754,17.54494832,8.51E-05,0.414764369,6.87E-04,0.069125636,,0.9792618,,R,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.1545779,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1107746,0.96969193,3.83E+08,205.1545779,17.3585612,9.11E-05,0.44390369,0.003479004,0.311344242,0.9615791,0.9778048,,0.768196,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.1545912,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1107746,0.98828125,4.10E+08,205.1545912,17.31148885,7.78E-05,0.379146509,0.003479004,0.303581969,0.99551976,0.9810427,,0.80522835,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.1547912,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1107746,0.9702052,4.26E+07,205.1547912,17.4586731,1.22E-04,0.595895679,0.001373291,0.125777936,,0.97020525,,R,
,7-Keto-8-aminopelargonic acid_RT2,7-Keto-8-aminopelargonic acid_RT2,CASNO:4707-58-8,205.1547293,[M+NH4]+,1,205.15471,0.38936058,17.45745,0.14835373,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1107746,0.9853012,9.57E+06,205.1547293,17.36359863,6.03E-05,0.293974431,3.05E-05,0.098036702,,0.98530126,,R,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1698575,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1052104,0.9774046,1.48E+09,246.1698575,9.053326416,1.27E-04,0.516405275,0.003295898,0.129106593,0.9806294,0.97417974,,0.26444477,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1698515,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1052104,0.96452296,1.16E+09,246.1698515,8.935531616,1.33E-04,0.541076067,0.003540039,0.146289269,0.95609975,0.97294617,,0.45241114,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1698354,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1052104,0.9840172,8.29E+08,246.1698354,9.053326416,1.49E-04,0.606357633,0.003616333,0.158236186,0.99835235,0.9696821,,0.44615605,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1698181,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1052104,0.97696555,8.04E+08,246.1698181,8.93932902,1.67E-04,0.676683482,0.003540039,0.153591919,0.98776525,0.9661658,,0.33828932,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1697855,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1052104,0.9778656,7.40E+08,246.1697855,9.069116211,1.99E-04,0.808956194,0.003646851,0.137842496,0.9961791,0.95955217,,0.19556062,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1697539,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1052104,0.94275934,1.08E+09,246.1697539,8.919608561,2.31E-04,0.937561353,0.003646851,0.146515163,0.93239677,0.9531219,,0.15104373,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1698158,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1052104,0.9639449,1.47E+09,246.1698158,8.926516724,1.69E-04,0.685903982,0.002822876,0.149604686,0.962185,0.9657048,,0.31203312,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1697803,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1052104,0.9607218,1.04E+09,246.1697803,8.906380208,2.04E-04,0.830099698,0.003646851,0.145812734,0.9629486,0.95849496,,0.33191937,
,Valerylcarnitine,trans-Traumatic acid,CASNO:6402-36-4,246.1697338,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1052104,0.9460926,1.63E+09,246.1697338,8.806533813,2.51E-04,1.019131831,0.003692627,0.095992247,0.94314176,0.94904333,,0.075056314,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1698575,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1229197,0.9774046,1.48E+09,246.1698575,9.053326416,1.27E-04,0.516405275,0.003295898,0.129106593,0.9806294,0.97417974,,0.26444477,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1698515,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1229197,0.96452296,1.16E+09,246.1698515,8.935531616,1.33E-04,0.541076067,0.003540039,0.146289269,0.95609975,0.97294617,,0.45241114,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1698354,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1229197,0.9840172,8.29E+08,246.1698354,9.053326416,1.49E-04,0.606357633,0.003616333,0.158236186,0.99835235,0.9696821,,0.44615605,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1698181,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1229197,0.97696555,8.04E+08,246.1698181,8.93932902,1.67E-04,0.676683482,0.003540039,0.153591919,0.98776525,0.9661658,,0.33828932,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1697855,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1229197,0.9778656,7.40E+08,246.1697855,9.069116211,1.99E-04,0.808956194,0.003646851,0.137842496,0.9961791,0.95955217,,0.19556062,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1697539,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1229197,0.94275934,1.08E+09,246.1697539,8.919608561,2.31E-04,0.937561353,0.003646851,0.146515163,0.93239677,0.9531219,,0.15104373,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1698158,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1229197,0.9639449,1.47E+09,246.1698158,8.926516724,1.69E-04,0.685903982,0.002822876,0.149604686,0.962185,0.9657048,,0.31203312,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1697803,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1229197,0.9607218,1.04E+09,246.1697803,8.906380208,2.04E-04,0.830099698,0.003646851,0.145812734,0.9629486,0.95849496,,0.33191937,
,Valerylcarnitine,"Butanedioic acid, 2-(4,4-dimethyl-2-methylenepentyl)-",CASNO:5703-15-1,246.1697338,[M+NH4]+,1,246.16982,0.7357972,8.956631,0.08618981,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1229197,0.9460926,1.63E+09,246.1697338,8.806533813,2.51E-04,1.019131831,0.003692627,0.095992247,0.94314176,0.94904333,,0.075056314,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1800548,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1473927,0.97411346,2.66E+08,202.1800548,7.966837056,1.01E-04,0.497662625,0.001876831,0.187397528,0.97311,0.97511685,,0.41175893,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1799509,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1473927,0.9494278,1.72E+08,202.1799509,8.083185832,2.04E-04,1.011442126,0.002716064,0.185466019,,0.94942784,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1800168,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1473927,0.95659226,1.94E+08,202.1800168,8.2587677,1.39E-04,0.68553926,0.00340271,0.171634897,0.9474615,0.96572304,,0.6385958,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1800844,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1473927,0.9824392,9.38E+07,202.1800844,7.947275289,7.10E-05,0.351215924,0.002044678,0.129687055,,0.9824392,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1800971,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1473927,0.98557884,2.19E+08,202.1800971,7.959343465,5.83E-05,0.288423715,0.001922607,0.174076255,,0.98557884,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1799626,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1473927,0.9523169,1.76E+08,202.1799626,8.177335612,1.93E-04,0.953661518,0.002731323,0.193800751,,0.9523169,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1801175,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1473927,0.9906185,1.09E+08,202.1801175,7.946987406,3.79E-05,0.187629322,0.002044678,0.163064559,,0.9906185,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1800756,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1473927,0.9802513,2.57E+08,202.1800756,7.949749756,7.99E-05,0.394973101,0.00189209,0.192367951,,0.9802513,,R,
,.gamma.-Undecalactone,.gamma.-Undecalactone,CASNO:104-67-6,202.1799785,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1473927,0.9562355,1.49E+08,202.1799785,7.922150167,1.77E-04,0.875288392,0.001907349,0.157495753,,0.9562355,,0.26643443,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1800548,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1267290,0.97411346,2.66E+08,202.1800548,7.966837056,1.01E-04,0.497662625,0.001876831,0.187397528,0.97311,0.97511685,,0.41175893,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1799509,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1267290,0.9494278,1.72E+08,202.1799509,8.083185832,2.04E-04,1.011442126,0.002716064,0.185466019,,0.94942784,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1800168,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1267290,0.95659226,1.94E+08,202.1800168,8.2587677,1.39E-04,0.68553926,0.00340271,0.171634897,0.9474615,0.96572304,,0.6385958,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1800844,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1267290,0.9824392,9.38E+07,202.1800844,7.947275289,7.10E-05,0.351215924,0.002044678,0.129687055,,0.9824392,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1800971,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1267290,0.98557884,2.19E+08,202.1800971,7.959343465,5.83E-05,0.288423715,0.001922607,0.174076255,,0.98557884,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1799626,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1267290,0.9523169,1.76E+08,202.1799626,8.177335612,1.93E-04,0.953661518,0.002731323,0.193800751,,0.9523169,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1801175,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1267290,0.9906185,1.09E+08,202.1801175,7.946987406,3.79E-05,0.187629322,0.002044678,0.163064559,,0.9906185,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1800756,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1267290,0.9802513,2.57E+08,202.1800756,7.949749756,7.99E-05,0.394973101,0.00189209,0.192367951,,0.9802513,,R,
,.gamma.-Undecalactone,Hexyl tiglate,CASNO:16930-96-4,202.1799785,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1267290,0.9562355,1.49E+08,202.1799785,7.922150167,1.77E-04,0.875288392,0.001907349,0.157495753,,0.9562355,,0.26643443,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1800548,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1052069,0.97411346,2.66E+08,202.1800548,7.966837056,1.01E-04,0.497662625,0.001876831,0.187397528,0.97311,0.97511685,,0.41175893,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1799509,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1052069,0.9494278,1.72E+08,202.1799509,8.083185832,2.04E-04,1.011442126,0.002716064,0.185466019,,0.94942784,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1800168,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1052069,0.95659226,1.94E+08,202.1800168,8.2587677,1.39E-04,0.68553926,0.00340271,0.171634897,0.9474615,0.96572304,,0.6385958,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1800844,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1052069,0.9824392,9.38E+07,202.1800844,7.947275289,7.10E-05,0.351215924,0.002044678,0.129687055,,0.9824392,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1800971,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1052069,0.98557884,2.19E+08,202.1800971,7.959343465,5.83E-05,0.288423715,0.001922607,0.174076255,,0.98557884,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1799626,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1052069,0.9523169,1.76E+08,202.1799626,8.177335612,1.93E-04,0.953661518,0.002731323,0.193800751,,0.9523169,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1801175,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1052069,0.9906185,1.09E+08,202.1801175,7.946987406,3.79E-05,0.187629322,0.002044678,0.163064559,,0.9906185,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1800756,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1052069,0.9802513,2.57E+08,202.1800756,7.949749756,7.99E-05,0.394973101,0.00189209,0.192367951,,0.9802513,,R,
,.gamma.-Undecalactone,10-Hendecenoic acid,CASNO:112-38-9,202.1799785,[M+NH4]+,1,202.18004,0.58287066,8.023515,0.121078975,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1052069,0.9562355,1.49E+08,202.1799785,7.922150167,1.77E-04,0.875288392,0.001907349,0.157495753,,0.9562355,,0.26643443,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1800548,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1473876,0.97411346,2.66E+08,202.1800548,7.966837056,1.01E-04,0.497662625,0.001876831,0.187397528,0.97311,0.97511685,,0.41175893,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1799509,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1473876,0.9494278,1.72E+08,202.1799509,8.083185832,2.04E-04,1.011442126,0.002716064,0.185466019,,0.94942784,,R,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1800168,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1473876,0.95659226,1.94E+08,202.1800168,8.2587677,1.39E-04,0.68553926,0.00340271,0.171634897,0.9474615,0.96572304,,0.6385958,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1800844,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1473876,0.9824392,9.38E+07,202.1800844,7.947275289,7.10E-05,0.351215924,0.002044678,0.129687055,,0.9824392,,R,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1800971,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1473876,0.98557884,2.19E+08,202.1800971,7.959343465,5.83E-05,0.288423715,0.001922607,0.174076255,,0.98557884,,R,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1799626,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1473876,0.9523169,1.76E+08,202.1799626,8.177335612,1.93E-04,0.953661518,0.002731323,0.193800751,,0.9523169,,R,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1801175,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1473876,0.9906185,1.09E+08,202.1801175,7.946987406,3.79E-05,0.187629322,0.002044678,0.163064559,,0.9906185,,R,
,.gamma.-Undecalactone,.delta.-Undecalactone,CASNO:710-04-3,202.1800756,[M+NH4]+,1,202.18004,NaN,8.023515,0.121078975,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1473876,0.9802513,2.57E+08,202.1800756,7.949749756,7.99E-05,0.394973101,0.00189209,0.192367951,,0.9802513,,R,
